"categoryId","categoryTitle","chargeId","chargeCode","degreeCode","chargeTitle","degreeId","degreeLabel","classification","tags","liabilityId","liabilityLabel","liabilityFineMultiplier","liabilityTimeMultiplier","baseFine","baseTime","baseSeverity","minFine","minTime","minSeverity","maxFine","maxTime","maxSeverity","mitigatingAppliedForMin","aggravatingAppliedForMax","modifierIds"
"offenses-against-public-safety","Offenses Against Public Safety","criminal-sale-of-weapons","EF-PC-08-002","EF-PC-08-002-B","Criminal Sale of Weapons","criminal-sale-of-weapon-class-b","Criminal Sale of Weapon Class B","felony","commercial;economic;felony;firearm-related;public-safety;sale-transfer;weapon-related","principal","Principal Actor","1","1","5000","10","170.71","3000","5","104.77","18000","22","354.16","cooperation;voluntary-surrender;first-offense","organized-activity;high-value-loss;prior-conviction:ten-plus-priors;on-release","cooperation;organized-activity;high-value-loss;prior-conviction;voluntary-surrender;first-offense;on-release"
"offenses-against-public-safety","Offenses Against Public Safety","criminal-sale-of-weapons","EF-PC-08-002","EF-PC-08-002-C","Criminal Sale of Weapons","criminal-sale-of-weapon-class-c","Criminal Sale of Weapon Class C","felony","commercial;economic;felony;firearm-related;public-safety;sale-transfer;weapon-related","principal","Principal Actor","1","1","9000","15","244.87","5400","7","143.48","28500","31","478.82","cooperation;voluntary-surrender;first-offense","organized-activity;high-value-loss;prior-conviction:ten-plus-priors;on-release","cooperation;organized-activity;high-value-loss;prior-conviction;voluntary-surrender;first-offense;on-release"
"offenses-against-public-safety","Offenses Against Public Safety","criminal-sale-of-weapons","EF-PC-08-002","EF-PC-08-002-D","Criminal Sale of Weapons","criminal-sale-of-weapon-class-d","Criminal Sale of Weapon Class D","felony","commercial;economic;explosive-related;felony;public-safety;sale-transfer;weapon-related","principal","Principal Actor","1","1","12000","60","709.54","7200","29","374.85","36375","108","1270.72","cooperation;voluntary-surrender;first-offense","organized-activity;high-value-loss;prior-conviction:ten-plus-priors;on-release","cooperation;organized-activity;high-value-loss;prior-conviction;on-release;voluntary-surrender;first-offense"
"offenses-against-public-safety","Offenses Against Public Safety","criminal-use-of-weapons-and-explosives","EF-PC-08-003","EF-PC-08-003-A","Criminal Use of Weapons and Explosives","criminal-use-of-weapon","Criminal Use of Weapon","felony","explosive-related;firearm-related;misdemeanor;public-safety;weapon-related","principal","Principal Actor","1","1","4000","22","283.25","2400","9","138.99","20125","55","691.86","cooperation;medical-aid-rendered;voluntary-surrender;first-offense","public-servant-victim;firearm-discharged;multiple-victims;occupied-structure-or-vehicle;prior-conviction:ten-plus-priors","public-servant-victim;cooperation;multiple-victims;firearm-discharged;occupied-structure-or-vehicle;medical-aid-rendered;prior-conviction;voluntary-surrender;first-offense"
"offenses-against-public-safety","Offenses Against Public Safety","criminal-use-of-weapons-and-explosives","EF-PC-08-003","EF-PC-08-003-B","Criminal Use of Weapons and Explosives","criminal-use-of-explosives","Criminal Use of Explosives","felony","explosive-related;felony;firearm-related;public-safety;weapon-related","principal","Principal Actor","1","1","5000","30","370.71","3000","12","174.77","25656","60","760.17","cooperation;medical-aid-rendered;voluntary-surrender;first-offense","public-servant-victim;multiple-victims;high-value-loss;occupied-structure-or-vehicle;prior-conviction:ten-plus-priors;on-release","public-servant-victim;cooperation;multiple-victims;medical-aid-rendered;high-value-loss;occupied-structure-or-vehicle;prior-conviction;on-release;voluntary-surrender;first-offense"
"offenses-against-public-safety","Offenses Against Public Safety","illegal-firearm-configuration","EF-PC-08-004","EF-PC-08-004-A","Illegal Firearm Configuration","possession-of-illegal-firearm-modifications","Possession of Illegal Firearm Modifications","misdemeanor","firearm-related;misdemeanor;possession;public-safety;weapon-related","principal","Principal Actor","1","1","4000","5","113.25","2400","2","68.99","7000","6","143.67","cooperation;voluntary-surrender;first-offense","prior-conviction:ten-plus-priors","cooperation;prior-conviction;voluntary-surrender;first-offense"
"offenses-against-public-safety","Offenses Against Public Safety","illegal-firearm-configuration","EF-PC-08-004","EF-PC-08-004-B","Illegal Firearm Configuration","possession-of-firearms-without-serial-numbers","Possession of Firearms Without Serial Numbers","misdemeanor","firearm-related;licensing-status;misdemeanor;possession;public-safety;weapon-related","principal","Principal Actor","1","1","2500","5","100","1500","2","58.73","4375","6","126.14","cooperation;voluntary-surrender;first-offense","prior-conviction:ten-plus-priors","cooperation;prior-conviction;voluntary-surrender;first-offense"
"offenses-against-public-safety","Offenses Against Public Safety","weapon-trafficking","EF-PC-08-005","EF-PC-08-005-A","Weapon Trafficking","weapon-trafficking","Weapon Trafficking","felony","commercial;economic;felony;firearm-related;public-safety;sale-transfer;weapon-related","principal","Principal Actor","1","1","11000","45","554.88","6600","22","301.24","33750","83","1013.71","cooperation;voluntary-surrender;first-offense","organized-activity;high-value-loss;prior-conviction:ten-plus-priors;on-release","cooperation;organized-activity;high-value-loss;prior-conviction;on-release;voluntary-surrender;first-offense"
"offenses-against-public-safety","Offenses Against Public Safety","illegal-manufacturing-of-firearms","EF-PC-08-006","EF-PC-08-006-A","Illegal Manufacturing of Firearms","illegal-manufacturing-of-firearms","Illegal Manufacturing of Firearms","felony","felony;firearm-related;licensing-status;manufacturing-production;public-safety;weapon-related","principal","Principal Actor","1","1","6000","20","277.46","3600","10","160","20625","40","543.61","cooperation;voluntary-surrender;first-offense","organized-activity;high-value-loss;prior-conviction:ten-plus-priors;on-release","cooperation;organized-activity;high-value-loss;prior-conviction;on-release;voluntary-surrender;first-offense"
"offenses-against-public-safety","Offenses Against Public Safety","brandishing-weapons","EF-PC-08-007","EF-PC-08-007-A","Brandishing Weapons","brandishing-a-weapon","Brandishing a Weapon","misdemeanor","firearm-related;misdemeanor;public-order;public-safety;violent;weapon-related","principal","Principal Actor","1","1","500","2","42.36","300","1","27.32","875","2","49.58","cooperation;voluntary-surrender;first-offense","prior-conviction:ten-plus-priors","cooperation;prior-conviction;voluntary-surrender;first-offense"
"offenses-against-public-safety","Offenses Against Public Safety","brandishing-weapons","EF-PC-08-007","EF-PC-08-007-B","Brandishing Weapons","brandishing-a-firearm","Brandishing a Firearm","misdemeanor","firearm-related;misdemeanor;public-order;public-safety;violent;weapon-related","principal","Principal Actor","1","1","2500","5","100","1500","2","58.73","4375","6","126.14","cooperation;voluntary-surrender;first-offense","prior-conviction:ten-plus-priors","cooperation;prior-conviction;voluntary-surrender;first-offense"
"offenses-against-public-safety","Offenses Against Public Safety","insurrection","EF-PC-08-008","EF-PC-08-008-A","Insurrection","insurrection","Insurrection","felony","felony;government;organized-activity;public-order;public-safety","principal","Principal Actor","1","1","20000","120","1341.42","12000","58","689.54","53000","212","2350.22","cooperation;voluntary-surrender;first-offense","organized-activity;prior-conviction:ten-plus-priors;on-release","cooperation;organized-activity;prior-conviction;on-release;voluntary-surrender;first-offense"
"offenses-against-public-safety","Offenses Against Public Safety","flying-into-restricted-airspace","EF-PC-08-009","EF-PC-08-009-A","Flying into Restricted Airspace","flying-into-restricted-airspace","Flying into Restricted Airspace","felony","felony;licensing-status;public-safety","principal","Principal Actor","1","1","750","10","127.39","450","5","71.21","1313","12","156.24","cooperation;voluntary-surrender;first-offense","prior-conviction:ten-plus-priors","cooperation;prior-conviction;voluntary-surrender;first-offense"
"offenses-against-public-safety","Offenses Against Public Safety","jaywalking","EF-PC-08-010","EF-PC-08-010-A","Jaywalking","jaywalking","Jaywalking","infraction","commercial;economic;infraction;public-safety;sale-transfer","principal","Principal Actor","1","1","100","0","10","50","0","7.07","100","0","10","citation-discretion","","citation-discretion"
"offenses-against-public-safety","Offenses Against Public Safety","improper-firearm-storage-and-handling","EF-PC-08-011","EF-PC-08-011-A","Improper Firearm Storage and Handling","improper-storage-of-firearm","Improper Storage of Firearm","misdemeanor","firearm-related;licensing-status;misdemeanor;public-safety;weapon-related","principal","Principal Actor","1","1","1500","5","88.73","900","1","40","2625","6","111.23","cooperation;minor-injury;voluntary-surrender;first-offense","prior-conviction:ten-plus-priors","cooperation;minor-injury;prior-conviction;voluntary-surrender;first-offense"
"offenses-against-public-safety","Offenses Against Public Safety","improper-firearm-storage-and-handling","EF-PC-08-011","EF-PC-08-011-B","Improper Firearm Storage and Handling","improper-handling-of-firearm","Improper Handling of Firearm","misdemeanor","firearm-related;licensing-status;misdemeanor;public-safety;weapon-related","principal","Principal Actor","1","1","1500","5","88.73","900","1","40","2625","6","111.23","cooperation;minor-injury;voluntary-surrender;first-offense","prior-conviction:ten-plus-priors","cooperation;minor-injury;prior-conviction;voluntary-surrender;first-offense"
"offenses-against-public-safety","Offenses Against Public Safety","criminal-possession-of-ammunition","EF-PC-08-012","EF-PC-08-012-A","Criminal Possession of Ammunition","criminal-possession-of-ammunition","Criminal Possession of Ammunition","misdemeanor","felony;firearm-related;government;justice-system;licensing-status;possession;public-safety;weapon-related","principal","Principal Actor","1","1","500","5","72.36","300","2","37.32","875","6","89.58","cooperation;voluntary-surrender;first-offense","prior-conviction:ten-plus-priors","cooperation;prior-conviction;voluntary-surrender;first-offense"
"offenses-involving-the-operation-of-a-vehicle","Offenses Involving the Operation of a Vehicle","driving-while-intoxicated","EF-PC-09-001","EF-PC-09-001-A","Driving While Intoxicated","driving-while-intoxicated","Driving While Intoxicated","misdemeanor","alcohol-intoxication;misdemeanor;traffic;vehicle","principal","Principal Actor","1","1","100","5","60","60","1","17.75","350","13","148.71","cooperation;minor-injury;voluntary-surrender;first-offense","public-servant-victim;multiple-victims;prior-conviction:ten-plus-priors","public-servant-victim;cooperation;minor-injury;multiple-victims;prior-conviction;voluntary-surrender;first-offense"
"offenses-involving-the-operation-of-a-vehicle","Offenses Involving the Operation of a Vehicle","evading","EF-PC-09-002","EF-PC-09-002-A","Evading","evading","Evading","misdemeanor","government;justice-system;misdemeanor;traffic;vehicle","principal","Principal Actor","1","1","350","10","118.71","210","5","64.49","613","12","144.76","cooperation;voluntary-surrender;first-offense","prior-conviction:ten-plus-priors","cooperation;prior-conviction;voluntary-surrender;first-offense"
"offenses-involving-the-operation-of-a-vehicle","Offenses Involving the Operation of a Vehicle","evading","EF-PC-09-002","EF-PC-09-002-B","Evading","reckless-evading","Reckless Evading","felony","felony;government;justice-system;traffic;vehicle","principal","Principal Actor","1","1","1500","20","238.73","900","10","130","3125","28","335.9","cooperation;voluntary-surrender;first-offense","prior-conviction:ten-plus-priors;on-release","cooperation;prior-conviction;on-release;voluntary-surrender;first-offense"
"offenses-involving-the-operation-of-a-vehicle","Offenses Involving the Operation of a Vehicle","emergency-and-traffic-control-compliance","EF-PC-09-003","EF-PC-09-003-A","Emergency and Traffic Control Compliance","failure-to-yield-to-emergency-vehicle","Failure to Yield to Emergency Vehicle","infraction","infraction;licensing-status;traffic;vehicle","principal","Principal Actor","1","1","120","0","10.95","60","0","7.75","120","0","10.95","minor-injury;citation-discretion","","minor-injury;citation-discretion"
"offenses-involving-the-operation-of-a-vehicle","Offenses Involving the Operation of a Vehicle","emergency-and-traffic-control-compliance","EF-PC-09-003","EF-PC-09-003-B","Emergency and Traffic Control Compliance","failure-to-obey-traffic-control-device","Failure to Obey Traffic Control Device","infraction","commercial;economic;infraction;licensing-status;sale-transfer;traffic;vehicle","principal","Principal Actor","1","1","150","0","12.25","75","0","8.66","150","0","12.25","citation-discretion","","citation-discretion"
"offenses-involving-the-operation-of-a-vehicle","Offenses Involving the Operation of a Vehicle","vehicle-roadworthiness-and-equipment","EF-PC-09-004","EF-PC-09-004-A","Vehicle Roadworthiness and Equipment","unroadworthy-vehicle","Unroadworthy Vehicle","infraction","infraction;licensing-status;property-damage;traffic;vehicle","principal","Principal Actor","1","1","450","0","21.21","225","0","15","450","0","21.21","citation-discretion","","citation-discretion"
"offenses-involving-the-operation-of-a-vehicle","Offenses Involving the Operation of a Vehicle","vehicle-roadworthiness-and-equipment","EF-PC-09-004","EF-PC-09-004-B","Vehicle Roadworthiness and Equipment","driving-without-headlights-or-signals","Driving without Headlights or Signals","infraction","infraction;licensing-status;traffic;vehicle","principal","Principal Actor","1","1","100","0","10","50","0","7.07","100","0","10","citation-discretion","","citation-discretion"
"offenses-involving-the-operation-of-a-vehicle","Offenses Involving the Operation of a Vehicle","vehicle-roadworthiness-and-equipment","EF-PC-09-004","EF-PC-09-004-C","Vehicle Roadworthiness and Equipment","illegal-vehicle-modifications","Illegal Vehicle Modifications","infraction","infraction;licensing-status;traffic;vehicle","principal","Principal Actor","1","1","650","0","25.5","325","0","18.03","650","0","25.5","citation-discretion","","citation-discretion"
"offenses-involving-the-operation-of-a-vehicle","Offenses Involving the Operation of a Vehicle","vehicle-roadworthiness-and-equipment","EF-PC-09-004","EF-PC-09-004-D","Vehicle Roadworthiness and Equipment","commercial-vehicle-violation","Commercial Vehicle Violation","infraction","commercial;economic;infraction;licensing-status;traffic;vehicle","principal","Principal Actor","1","1","1000","0","31.62","500","0","22.36","1000","0","31.62","citation-discretion","","citation-discretion"
"offenses-involving-the-operation-of-a-vehicle","Offenses Involving the Operation of a Vehicle","vehicle-roadworthiness-and-equipment","EF-PC-09-004","EF-PC-09-004-E","Vehicle Roadworthiness and Equipment","operating-boat-without-required-safety-equipment","Operating Boat Without Required Safety Equipment","infraction","infraction;licensing-status;public-safety;traffic;vehicle","principal","Principal Actor","1","1","300","0","17.32","150","0","12.25","300","0","17.32","citation-discretion","","citation-discretion"
"offenses-involving-the-operation-of-a-vehicle","Offenses Involving the Operation of a Vehicle","unsafe-vehicle-operation","EF-PC-09-005","EF-PC-09-005-A","Unsafe Vehicle Operation","negligent-driving","Negligent Driving","infraction","infraction;traffic;vehicle","principal","Principal Actor","1","1","500","0","22.36","250","0","15.81","500","0","22.36","citation-discretion","","citation-discretion"
"offenses-involving-the-operation-of-a-vehicle","Offenses Involving the Operation of a Vehicle","unsafe-vehicle-operation","EF-PC-09-005","EF-PC-09-005-B","Unsafe Vehicle Operation","reckless-driving","Reckless Driving","misdemeanor","misdemeanor;traffic;vehicle","principal","Principal Actor","1","1","725","10","126.93","435","3","50.86","2538","20","250.38","cooperation;minor-injury;medical-aid-rendered;voluntary-surrender;first-offense","public-servant-victim;multiple-victims;prior-conviction:ten-plus-priors","public-servant-victim;cooperation;minor-injury;multiple-victims;medical-aid-rendered;prior-conviction;voluntary-surrender;first-offense"
"offenses-involving-the-operation-of-a-vehicle","Offenses Involving the Operation of a Vehicle","unsafe-vehicle-operation","EF-PC-09-005","EF-PC-09-005-C","Unsafe Vehicle Operation","motor-vehicle-contest","Motor Vehicle Contest","misdemeanor","licensing-status;misdemeanor;traffic;vehicle","principal","Principal Actor","1","1","1000","10","131.62","600","5","74.49","2625","17","221.23","cooperation;voluntary-surrender;first-offense","organized-activity;prior-conviction:ten-plus-priors","cooperation;organized-activity;prior-conviction;voluntary-surrender;first-offense"
"offenses-involving-the-operation-of-a-vehicle","Offenses Involving the Operation of a Vehicle","unsafe-vehicle-operation","EF-PC-09-005","EF-PC-09-005-D","Unsafe Vehicle Operation","public-disturbance-by-motor-vehicle","Public Disturbance by Motor Vehicle","infraction","infraction;traffic;vehicle","principal","Principal Actor","1","1","350","0","18.71","175","0","13.23","350","0","18.71","citation-discretion","","citation-discretion"
"offenses-involving-the-operation-of-a-vehicle","Offenses Involving the Operation of a Vehicle","speeding","EF-PC-09-006","EF-PC-09-006-A","Speeding","speeding-1-10","Speeding 1-10","infraction","infraction;traffic;vehicle","principal","Principal Actor","1","1","100","0","10","50","0","7.07","100","0","10","citation-discretion","","citation-discretion"
"offenses-involving-the-operation-of-a-vehicle","Offenses Involving the Operation of a Vehicle","speeding","EF-PC-09-006","EF-PC-09-006-B","Speeding","speeding-11-25","Speeding 11-25","infraction","infraction;traffic;vehicle","principal","Principal Actor","1","1","500","0","22.36","250","0","15.81","500","0","22.36","citation-discretion","","citation-discretion"
"offenses-involving-the-operation-of-a-vehicle","Offenses Involving the Operation of a Vehicle","speeding","EF-PC-09-006","EF-PC-09-006-C","Speeding","speeding-26-39","Speeding 26-39","infraction","infraction;traffic;vehicle","principal","Principal Actor","1","1","700","0","26.46","350","0","18.71","700","0","26.46","citation-discretion","","citation-discretion"
"offenses-involving-the-operation-of-a-vehicle","Offenses Involving the Operation of a Vehicle","speeding","EF-PC-09-006","EF-PC-09-006-D","Speeding","reckless-speeding-40","Reckless Speeding (40+)","misdemeanor","misdemeanor;traffic;vehicle","principal","Principal Actor","1","1","1100","0","33.17","825","0","28.72","1100","0","33.17","voluntary-surrender;first-offense","","voluntary-surrender;first-offense"
"offenses-involving-the-operation-of-a-vehicle","Offenses Involving the Operation of a Vehicle","operator-licensing-and-presentation","EF-PC-09-007","EF-PC-09-007-A","Operator Licensing and Presentation","unlicensed-operation-of-vehicle","Unlicensed Operation of Vehicle","infraction","infraction;licensing-status;traffic;vehicle","principal","Principal Actor","1","1","350","0","18.71","175","0","13.23","350","0","18.71","citation-discretion","","citation-discretion"
"offenses-involving-the-operation-of-a-vehicle","Offenses Involving the Operation of a Vehicle","operator-licensing-and-presentation","EF-PC-09-007","EF-PC-09-007-B","Operator Licensing and Presentation","failing-to-present-a-driver-s-license","Failing to Present a Driver's License","infraction","infraction;licensing-status;traffic;vehicle","principal","Principal Actor","1","1","200","0","14.14","100","0","10","200","0","14.14","citation-discretion","","citation-discretion"
"offenses-involving-the-operation-of-a-vehicle","Offenses Involving the Operation of a Vehicle","operator-licensing-and-presentation","EF-PC-09-007","EF-PC-09-007-C","Operator Licensing and Presentation","piloting-without-proper-licensing","Piloting without Proper Licensing","felony","felony;identity-document;licensing-status;traffic;vehicle","principal","Principal Actor","1","1","1500","20","238.73","900","10","130","2625","23","281.23","cooperation;voluntary-surrender;first-offense","prior-conviction:ten-plus-priors","cooperation;prior-conviction;voluntary-surrender;first-offense"
"offenses-involving-the-operation-of-a-vehicle","Offenses Involving the Operation of a Vehicle","traffic-movement-and-parking-violations","EF-PC-09-008","EF-PC-09-008-A","Traffic Movement and Parking Violations","illegal-u-turn","Illegal U-Turn","infraction","commercial;economic;infraction;licensing-status;sale-transfer;traffic;vehicle","principal","Principal Actor","1","1","100","0","10","50","0","7.07","100","0","10","citation-discretion","","citation-discretion"
"offenses-involving-the-operation-of-a-vehicle","Offenses Involving the Operation of a Vehicle","traffic-movement-and-parking-violations","EF-PC-09-008","EF-PC-09-008-B","Traffic Movement and Parking Violations","illegal-passing","Illegal Passing","infraction","commercial;economic;infraction;sale-transfer;traffic;vehicle","principal","Principal Actor","1","1","100","0","10","50","0","7.07","100","0","10","citation-discretion","","citation-discretion"
"offenses-involving-the-operation-of-a-vehicle","Offenses Involving the Operation of a Vehicle","traffic-movement-and-parking-violations","EF-PC-09-008","EF-PC-09-008-C","Traffic Movement and Parking Violations","failure-to-maintain-lane","Failure to Maintain Lane","infraction","infraction;traffic;vehicle","principal","Principal Actor","1","1","100","0","10","50","0","7.07","100","0","10","citation-discretion","","citation-discretion"
"offenses-involving-the-operation-of-a-vehicle","Offenses Involving the Operation of a Vehicle","traffic-movement-and-parking-violations","EF-PC-09-008","EF-PC-09-008-D","Traffic Movement and Parking Violations","illegal-turn","Illegal Turn","infraction","commercial;economic;infraction;sale-transfer;traffic;vehicle","principal","Principal Actor","1","1","100","0","10","50","0","7.07","100","0","10","citation-discretion","","citation-discretion"
"offenses-involving-the-operation-of-a-vehicle","Offenses Involving the Operation of a Vehicle","traffic-movement-and-parking-violations","EF-PC-09-008","EF-PC-09-008-E","Traffic Movement and Parking Violations","unauthorized-parking","Unauthorized Parking","infraction","infraction;licensing-status;regulatory;traffic;vehicle;wildlife-animal","principal","Principal Actor","1","1","100","0","10","50","0","7.07","100","0","10","citation-discretion","","citation-discretion"
"offenses-involving-the-operation-of-a-vehicle","Offenses Involving the Operation of a Vehicle","hit-and-run","EF-PC-09-009","EF-PC-09-009-A","Hit and Run","hit-and-run","Hit and Run","misdemeanor","licensing-status;misdemeanor;traffic;vehicle","principal","Principal Actor","1","1","500","10","122.36","113","3","40.63","1750","20","241.83","cooperation;minor-injury;medical-aid-rendered;restitution-made;voluntary-surrender;first-offense","public-servant-victim;multiple-victims;prior-conviction:ten-plus-priors","public-servant-victim;cooperation;restitution-made;minor-injury;multiple-victims;medical-aid-rendered;prior-conviction;voluntary-surrender;first-offense"
"offenses-involving-the-well-being-of-wildlife","Offenses Involving the Well-Being of Wildlife","hunting-violations","EF-PC-10-001","EF-PC-10-001-A","Hunting Violations","hunting-in-restricted-areas","Hunting in Restricted Areas","infraction","homicide;infraction;licensing-status;regulatory;violent;weapon-related;wildlife;wildlife-animal","principal","Principal Actor","1","1","450","0","21.21","225","0","15","450","0","21.21","citation-discretion","","citation-discretion"
"offenses-involving-the-well-being-of-wildlife","Offenses Involving the Well-Being of Wildlife","hunting-violations","EF-PC-10-001","EF-PC-10-001-B","Hunting Violations","unlicensed-hunting","Unlicensed Hunting","infraction","homicide;infraction;licensing-status;regulatory;violent;weapon-related;wildlife;wildlife-animal","principal","Principal Actor","1","1","450","0","21.21","225","0","15","450","0","21.21","citation-discretion","","citation-discretion"
"offenses-involving-the-well-being-of-wildlife","Offenses Involving the Well-Being of Wildlife","hunting-violations","EF-PC-10-001","EF-PC-10-001-C","Hunting Violations","hunting-with-a-non-hunting-weapon","Hunting with a Non-Hunting Weapon","misdemeanor","government;homicide;licensing-status;misdemeanor;regulatory;violent;weapon-related;wildlife;wildlife-animal","principal","Principal Actor","1","1","450","10","121.21","270","5","66.43","788","12","148.07","cooperation;voluntary-surrender;first-offense","prior-conviction:ten-plus-priors","cooperation;prior-conviction;voluntary-surrender;first-offense"
"offenses-involving-the-well-being-of-wildlife","Offenses Involving the Well-Being of Wildlife","hunting-violations","EF-PC-10-001","EF-PC-10-001-D","Hunting Violations","hunting-outside-of-hunting-hours","Hunting outside of Hunting Hours","infraction","homicide;infraction;licensing-status;regulatory;violent;weapon-related;wildlife;wildlife-animal","principal","Principal Actor","1","1","450","0","21.21","225","0","15","450","0","21.21","citation-discretion","","citation-discretion"
"offenses-involving-the-well-being-of-wildlife","Offenses Involving the Well-Being of Wildlife","hunting-violations","EF-PC-10-001","EF-PC-10-001-E","Hunting Violations","overhunting","Overhunting","misdemeanor","licensing-status;misdemeanor;possession;regulatory;weapon-related;wildlife;wildlife-animal","principal","Principal Actor","1","1","110","10","110.49","66","5","58.12","193","12","133.89","cooperation;voluntary-surrender;first-offense","prior-conviction:ten-plus-priors","cooperation;prior-conviction;voluntary-surrender;first-offense"
"offenses-involving-the-well-being-of-wildlife","Offenses Involving the Well-Being of Wildlife","hunting-violations","EF-PC-10-001","EF-PC-10-001-F","Hunting Violations","animal-poaching","Animal Poaching","felony","commercial;economic;felony;homicide;licensing-status;possession;regulatory;sale-transfer;violent;weapon-related;wildlife;wildlife-animal","principal","Principal Actor","1","1","1250","20","235.36","750","10","127.39","6563","23","311.01","cooperation;voluntary-surrender;first-offense","high-value-loss;prior-conviction:ten-plus-priors","cooperation;high-value-loss;prior-conviction;voluntary-surrender;first-offense"
"offenses-involving-the-well-being-of-wildlife","Offenses Involving the Well-Being of Wildlife","animal-cruelty","EF-PC-10-002","EF-PC-10-002-A","Animal Cruelty","animal-cruelty","Animal Cruelty","misdemeanor","homicide;misdemeanor;regulatory;violent;wildlife;wildlife-animal","principal","Principal Actor","1","1","450","10","121.21","270","3","46.43","788","17","198.07","cooperation;minor-injury;medical-aid-rendered;voluntary-surrender;first-offense","multiple-victims;prior-conviction:ten-plus-priors","cooperation;minor-injury;multiple-victims;medical-aid-rendered;prior-conviction;voluntary-surrender;first-offense"
"offenses-involving-the-well-being-of-wildlife","Offenses Involving the Well-Being of Wildlife","fishing-violations","EF-PC-10-003","EF-PC-10-003-A","Fishing Violations","fishing-in-an-unauthorized-zone","Fishing in an Unauthorized Zone","misdemeanor","commercial;economic;licensing-status;misdemeanor;possession;regulatory;sale-transfer;wildlife;wildlife-animal","principal","Principal Actor","1","1","3275","5","107.23","1965","2","64.33","5731","6","135.7","cooperation;voluntary-surrender;first-offense","prior-conviction:ten-plus-priors","cooperation;prior-conviction;voluntary-surrender;first-offense"
"offenses-involving-the-well-being-of-wildlife","Offenses Involving the Well-Being of Wildlife","fishing-violations","EF-PC-10-003","EF-PC-10-003-B","Fishing Violations","illegal-fishing","Illegal Fishing","misdemeanor","commercial;economic;misdemeanor;possession;regulatory;sale-transfer;wildlife;wildlife-animal","principal","Principal Actor","1","1","6250","5","129.06","3750","2","81.24","15313","6","183.75","cooperation;voluntary-surrender;first-offense","high-value-loss;prior-conviction:ten-plus-priors","cooperation;high-value-loss;prior-conviction;voluntary-surrender;first-offense"
"offenses-involving-the-well-being-of-wildlife","Offenses Involving the Well-Being of Wildlife","fishing-violations","EF-PC-10-003","EF-PC-10-003-C","Fishing Violations","overfishing","Overfishing","infraction","infraction;licensing-status;possession;regulatory;wildlife;wildlife-animal","principal","Principal Actor","1","1","600","0","24.49","300","0","17.32","3100","0","55.68","citation-discretion","high-value-loss","high-value-loss;citation-discretion"
"offenses-involving-the-well-being-of-wildlife","Offenses Involving the Well-Being of Wildlife","police-working-dog-murder","EF-PC-10-004","EF-PC-10-004-A","Killing of a Police Working Dog","murder-of-a-police-working-dog","Killing of a Police Working Dog","felony","felony;homicide;regulatory;violent;wildlife;wildlife-animal","principal","Principal Actor","1","1","4000","35","413.25","2040","12","165.17","10938","68","784.58","cooperation;medical-aid-rendered;minimal-participation;voluntary-surrender;first-offense","weapon-used;firearm-discharged;multiple-victims;prior-conviction:ten-plus-priors","cooperation;multiple-victims;medical-aid-rendered;prior-conviction;minimal-participation;voluntary-surrender;first-offense;firearm-discharged;weapon-used"
"offenses-involving-the-well-being-of-wildlife","Offenses Involving the Well-Being of Wildlife","police-working-dog-murder","EF-PC-10-004","EF-PC-10-004-A","Killing of a Police Working Dog","murder-of-a-police-working-dog","Killing of a Police Working Dog","felony","felony;homicide;regulatory;violent;wildlife;wildlife-animal","attempted","Attempted","0.75","0.67","3000","23","289.27","1530","8","119.12","8203","51","600.57","cooperation;medical-aid-rendered;minimal-participation;voluntary-surrender;first-offense","weapon-used;firearm-discharged;multiple-victims;prior-conviction:ten-plus-priors","cooperation;multiple-victims;medical-aid-rendered;prior-conviction;minimal-participation;voluntary-surrender;first-offense;firearm-discharged;weapon-used"
"offenses-involving-the-well-being-of-wildlife","Offenses Involving the Well-Being of Wildlife","police-working-dog-murder","EF-PC-10-004","EF-PC-10-004-A","Killing of a Police Working Dog","murder-of-a-police-working-dog","Killing of a Police Working Dog","felony","felony;homicide;regulatory;violent;wildlife;wildlife-animal","accessory","Accessory","0.4375","0.4444","1750","16","197.37","893","5","79.88","4785","40","469.17","cooperation;medical-aid-rendered;minimal-participation;voluntary-surrender;first-offense","weapon-used;firearm-discharged;multiple-victims;prior-conviction:ten-plus-priors","cooperation;multiple-victims;medical-aid-rendered;prior-conviction;minimal-participation;voluntary-surrender;first-offense;firearm-discharged;weapon-used"
