"categoryId","categoryTitle","chargeId","chargeCode","degreeCode","chargeTitle","chargeDescription","degreeId","degreeLabel","classification","tags","severityScore","baseFine","baseTime","modifierIds","liabilityOptions","legalOverview","legalPrinciples","hasLegalPrinciples"
"offenses-against-public-safety","Offenses Against Public Safety","criminal-use-of-weapons-and-explosives","EF-PC-08-003","EF-PC-08-003-B","Criminal Use of Weapons and Explosives","Use of weapons, firearms, explosives, or incendiary devices during the commission of another criminal offense.","criminal-use-of-explosives","Criminal Use of Explosives","felony","explosive-related;felony;firearm-related;public-safety;weapon-related","370.7","5000","30","public-servant-victim;cooperation;multiple-victims;medical-aid-rendered;high-value-loss;occupied-structure-or-vehicle;prior-conviction;on-release;voluntary-surrender;first-offense","principal fine x1 time x1","Criminal use of explosives focuses on explosive or incendiary devices used during another criminal offense.","The explosive or incendiary device must be used, placed, deployed, detonated, or attempted in connection with the underlying offense. | Possession of an explosive device without use may fit Class D possession unless facts show deployment or attempted deployment. | Reports should document the underlying offense, device type, placement or detonation facts, damage, injuries, evacuation or safety risks, and any specialist findings.","True"
"offenses-against-public-safety","Offenses Against Public Safety","illegal-firearm-configuration","EF-PC-08-004","EF-PC-08-004-A","Illegal Firearm Configuration","Possession of firearms with prohibited functional modifications or separate serial-number defects.","possession-of-illegal-firearm-modifications","Possession of Illegal Firearm Modifications","misdemeanor","firearm-related;misdemeanor;possession;public-safety;weapon-related","113.2","4000","5","cooperation;prior-conviction;voluntary-surrender;first-offense","principal fine x1 time x1","Possession of illegal firearm modifications focuses on firearms altered or equipped with prohibited functional features, separate from serial-number defects.","The suspect must knowingly possess or control the firearm and the prohibited modification should be attached, installed, or possessed with the firearm for use. | Examples include conversion switches, unlawful extended magazines, suppressors, or comparable prohibited attachments or conversions. | Reports should document the firearm, modification, how the modification was identified, access or control facts, and any test or specialist findings.","True"
"offenses-against-public-safety","Offenses Against Public Safety","illegal-firearm-configuration","EF-PC-08-004","EF-PC-08-004-B","Illegal Firearm Configuration","Possession of firearms with prohibited functional modifications or separate serial-number defects.","possession-of-firearms-without-serial-numbers","Possession of Firearms Without Serial Numbers","misdemeanor","firearm-related;licensing-status;misdemeanor;possession;public-safety;weapon-related","100","2500","5","cooperation;prior-conviction;voluntary-surrender;first-offense","principal fine x1 time x1","Possession of firearms without serial numbers focuses on missing, removed, obliterated, unregistered, or untraceable firearm serial numbers.","The firearm must lack a required serial number, have a removed or obliterated serial number, be untraceable, or fail required registration checks. | A valid firearm license does not excuse possession of an unserialized, unregistered, untraceable, or serial-altered firearm. | Reports should document the firearm, serial-number location, database or registration check, photos of markings, access or control facts, and any specialist inspection.","True"
"offenses-against-public-safety","Offenses Against Public Safety","weapon-trafficking","EF-PC-08-005","EF-PC-08-005-A","Weapon Trafficking","Large-scale transportation, coordination, sale, or distribution of illegal firearms or weapons.","weapon-trafficking","Weapon Trafficking","felony","commercial;economic;felony;firearm-related;public-safety;sale-transfer;weapon-related","554.9","11000","45","cooperation;organized-activity;high-value-loss;prior-conviction;on-release;voluntary-surrender;first-offense","principal fine x1 time x1","Weapon trafficking focuses on large-scale movement or logistics involving illegal firearms or weapons intended for sale or distribution.","The offense requires more than 8 illegal firearms or weapons and facts showing intent to sell or distribute. | The suspect need not personally own every weapon if they knowingly coordinate, guard, load, transport, pilot, drive, or materially assist the shipment. | Reports should document weapon count, route, origin and destination, vehicle or container control, communications, payment, and each participant's transport role.","True"
"offenses-against-public-safety","Offenses Against Public Safety","illegal-manufacturing-of-firearms","EF-PC-08-006","EF-PC-08-006-A","Illegal Manufacturing of Firearms","Unlawful manufacturing, assembly, modification, completion, or serialization of firearms.","illegal-manufacturing-of-firearms","Illegal Manufacturing of Firearms","felony","felony;firearm-related;licensing-status;manufacturing-production;public-safety;weapon-related","277.5","6000","20","cooperation;organized-activity;high-value-loss;prior-conviction;on-release;voluntary-surrender;first-offense","principal fine x1 time x1","Illegal manufacturing of firearms focuses on unauthorized firearm production, assembly, completion, conversion, modification, or serialization defects.","Manufacturing includes building, assembling, completing, converting, or materially modifying a firearm or receiver. | The offense may be based on prohibited weapon type, lack of eligibility, missing serial registration, lack of required authorization, or unlawful completion or conversion of a firearm. | Unlawful transfer or attempted transfer of a completed firearm should ordinarily be charged under Criminal Sale of Weapons rather than this offense. | Reports should document parts, tools, unfinished receivers, completed firearms, serial numbers, registration checks, workshop setup, and suspect statements.","True"
"offenses-against-public-safety","Offenses Against Public Safety","brandishing-weapons","EF-PC-08-007","EF-PC-08-007-A","Brandishing Weapons","Reckless or threatening display of weapons or firearms in public without lawful defensive need.","brandishing-a-weapon","Brandishing a Weapon","misdemeanor","firearm-related;misdemeanor;public-order;public-safety;violent;weapon-related","42.4","500","2","cooperation;prior-conviction;voluntary-surrender;first-offense","principal fine x1 time x1","Brandishing a weapon focuses on reckless or threatening public display of a non-firearm weapon.","The display must be more than ordinary possession or transport; it should be reckless, threatening, or likely to alarm others. | Lawful self-defense, defense of others, authorized duty use, or safe handling for transport should not be charged as brandishing. | Reports should document the weapon, public location, display conduct, words or gestures, witness reaction, perceived threat, and any claimed justification.","True"
"offenses-against-public-safety","Offenses Against Public Safety","brandishing-weapons","EF-PC-08-007","EF-PC-08-007-B","Brandishing Weapons","Reckless or threatening display of weapons or firearms in public without lawful defensive need.","brandishing-a-firearm","Brandishing a Firearm","misdemeanor","firearm-related;misdemeanor;public-order;public-safety;violent;weapon-related","100","2500","5","cooperation;prior-conviction;voluntary-surrender;first-offense","principal fine x1 time x1","Brandishing a firearm focuses on reckless or threatening public display of a firearm.","The display must be more than ordinary lawful possession; pointing, raising, drawing, or threatening display can satisfy this degree. | Lawful self-defense, defense of others, authorized duty use, or safe handling for transport should not be charged as brandishing. | Reports should document firearm type, public location, display or pointing conduct, words or gestures, victim or witness reaction, perceived threat, and any claimed justification.","True"
"offenses-against-public-safety","Offenses Against Public Safety","insurrection","EF-PC-08-008","EF-PC-08-008-A","Insurrection","Inciting, assisting, organizing, or engaging in armed or forceful rebellion against lawful government authority.","insurrection","Insurrection","felony","felony;government;organized-activity;public-order;public-safety","1341.4","20000","120","cooperation;organized-activity;prior-conviction;on-release;voluntary-surrender;first-offense","principal fine x1 time x1","Insurrection is reserved for organized violent resistance to lawful government authority, not ordinary protest or isolated disorder.","The conduct should involve incitement, organization, assistance, or participation in a forceful uprising against lawful government authority. | Protected speech, peaceful protest, or general anti-government statements should not be charged without facts showing force, rebellion, or material assistance to one. | Reports should document the organized objective, participants, weapons or force, targets, communications, overt acts, and how the conduct opposed lawful authority.","True"
"offenses-against-public-safety","Offenses Against Public Safety","flying-into-restricted-airspace","EF-PC-08-009","EF-PC-08-009-A","Flying into Restricted Airspace","Unauthorized aircraft operation through restricted or controlled airspace.","flying-into-restricted-airspace","Flying into Restricted Airspace","felony","felony;licensing-status;public-safety","127.4","750","10","cooperation;prior-conviction;voluntary-surrender;first-offense","principal fine x1 time x1","Flying into restricted airspace focuses on unauthorized aircraft operation in protected or controlled airspace.","The aircraft must enter, pass through, or fly over restricted airspace, or enter controlled airspace without required authorization. | Navigation error, emergency landing, or air-control direction may mitigate or defeat the charge depending on the facts. | Reports should document aircraft type, pilot identity, flight path, altitude, restricted zone, air-control communications, warnings, and any safety or security response.","True"
"offenses-against-public-safety","Offenses Against Public Safety","jaywalking","EF-PC-08-010","EF-PC-08-010-A","Jaywalking","Unsafe or prohibited pedestrian crossing near an available lawful crossing.","jaywalking","Jaywalking","infraction","commercial;economic;infraction;public-safety;sale-transfer","10","100","0","citation-discretion","principal fine x1 time x1","Jaywalking is a citation-level pedestrian safety offense for crossing outside a nearby lawful crossing.","The person should be within 100 meters of an available valid crossing and choose to cross outside it. | Officer discretion is appropriate when traffic is light, the crossing is not realistically available, or no safety risk is created. | Reports should document crossing location, nearest valid crossing, estimated distance, traffic conditions, visibility, and any hazard or obstruction created.","True"
"offenses-against-public-safety","Offenses Against Public Safety","improper-firearm-storage-and-handling","EF-PC-08-011","EF-PC-08-011-A","Improper Firearm Storage and Handling","Unsafe firearm storage, failure to report lost or stolen firearms, improper lending, or providing firearm access to unauthorized persons.","improper-storage-of-firearm","Improper Storage of Firearm","misdemeanor","firearm-related;licensing-status;misdemeanor;public-safety;weapon-related","88.7","1500","5","cooperation;minor-injury;prior-conviction;voluntary-surrender;first-offense","principal fine x1 time x1","Improper storage of a firearm focuses on unsafe storage that creates a realistic risk of unauthorized access.","The firearm should be stored or left in an unsecured container, vehicle, room, or location where unauthorized access is reasonably possible. | Temporary handling under the owner's immediate control is different from leaving a firearm unsecured and unattended. | Reports should document firearm type, storage location, lock or container status, who could access it, duration left unsecured, and any theft or misuse risk.","True"
"offenses-against-public-safety","Offenses Against Public Safety","improper-firearm-storage-and-handling","EF-PC-08-011","EF-PC-08-011-B","Improper Firearm Storage and Handling","Unsafe firearm storage, failure to report lost or stolen firearms, improper lending, or providing firearm access to unauthorized persons.","improper-handling-of-firearm","Improper Handling of Firearm","misdemeanor","firearm-related;licensing-status;misdemeanor;public-safety;weapon-related","88.7","1500","5","cooperation;minor-injury;prior-conviction;voluntary-surrender;first-offense","principal fine x1 time x1","Improper handling of a firearm focuses on irresponsible transfer, access, or reporting conduct by a person responsible for a firearm.","The offense may involve failing to report a lost or stolen firearm, lending a firearm outside lawful supervision, or giving access to an unlicensed or prohibited person. | The suspect should know or reasonably should know the firearm was lost, stolen, loaned, or made accessible in an unlawful way. | Reports should document firearm ownership or responsibility, report timing, recipient license status, supervision facts, access provided, and any resulting possession or misuse.","True"
"offenses-against-public-safety","Offenses Against Public Safety","criminal-possession-of-ammunition","EF-PC-08-012","EF-PC-08-012-A","Criminal Possession of Ammunition","Unlawful possession of ammunition by unlicensed persons or persons legally prohibited from possessing ammunition.","criminal-possession-of-ammunition","Criminal Possession of Ammunition","misdemeanor","felony;firearm-related;government;justice-system;licensing-status;possession;public-safety;weapon-related","72.4","500","5","cooperation;prior-conviction;voluntary-surrender;first-offense","principal fine x1 time x1","Criminal possession of ammunition focuses on ammunition possessed by a person who is unlicensed or legally prohibited from possessing it.","The suspect must knowingly possess or control ammunition, either on their person or in a place they control. | The unlawful basis may be lack of a valid firearms license, criminal-history prohibition, court order, or other disqualifying status. | Reports should document ammunition type and quantity, location found, access or control facts, license status, prohibition basis, and any related firearm.","True"
"offenses-involving-the-operation-of-a-vehicle","Offenses Involving the Operation of a Vehicle","driving-while-intoxicated","EF-PC-09-001","EF-PC-09-001-A","Driving While Intoxicated","Alcohol-impaired operation or actual physical control of a motor vehicle.","driving-while-intoxicated","Driving While Intoxicated","misdemeanor","alcohol-intoxication;misdemeanor;traffic;vehicle","60","100","5","public-servant-victim;cooperation;minor-injury;multiple-victims;prior-conviction;voluntary-surrender;first-offense","principal fine x1 time x1","Driving while intoxicated focuses on alcohol-impaired operation or actual physical control of a motor vehicle.","The suspect must operate or be in actual physical control of a motor vehicle. | Impairment may be shown by a BAC over 0.08, driving behavior, field observations, admissions, odor of alcohol, or testing. | Reports should document operation or control, roadway or location, impairment signs, BAC or test results, statements, and any collision or injury facts.","True"
"offenses-involving-the-operation-of-a-vehicle","Offenses Involving the Operation of a Vehicle","evading","EF-PC-09-002","EF-PC-09-002-A","Evading","Willful flight from a pursuing peace officer after a visual or audible stop command, with elevated treatment for reckless or dangerous flight.","evading","Evading","misdemeanor","government;justice-system;misdemeanor;traffic;vehicle","118.7","350","10","cooperation;prior-conviction;voluntary-surrender;first-offense","principal fine x1 time x1","Evading focuses on willful failure to stop for a pursuing peace officer after a clear stop command.","The officer must communicate the stop request visually or audibly, such as lights, siren, horn, PA, hand signal, or direct verbal command. | The suspect must know or reasonably understand that a peace officer is attempting to stop them and then willfully flee or avoid the stop. | Reports should document the vehicle or craft, officer signal, pursuit start, suspect response, route, duration, and any statements or dashcam/bodycam evidence.","True"
"offenses-involving-the-operation-of-a-vehicle","Offenses Involving the Operation of a Vehicle","evading","EF-PC-09-002","EF-PC-09-002-B","Evading","Willful flight from a pursuing peace officer after a visual or audible stop command, with elevated treatment for reckless or dangerous flight.","reckless-evading","Reckless Evading","felony","felony;government;justice-system;traffic;vehicle","238.7","1500","20","cooperation;prior-conviction;on-release;voluntary-surrender;first-offense","principal fine x1 time x1","Reckless evading is evading elevated by dangerous operation during the flight.","The basic evading elements should be satisfied before applying this felony degree. | Recklessness may include unsafe speed, brake checking, wrong-way travel, failure to maintain lanes, collisions, near misses, or disregard for pedestrians and traffic controls. | Reports should document the stop command, pursuit route, specific dangerous acts, speeds, traffic and pedestrian conditions, collisions, injuries, and public-safety risks.","True"
"offenses-involving-the-operation-of-a-vehicle","Offenses Involving the Operation of a Vehicle","emergency-and-traffic-control-compliance","EF-PC-09-003","EF-PC-09-003-A","Emergency and Traffic Control Compliance","Failure to yield to emergency vehicles or obey traffic control devices.","failure-to-yield-to-emergency-vehicle","Failure to Yield to Emergency Vehicle","infraction","infraction;licensing-status;traffic;vehicle","11","120","0","minor-injury;citation-discretion","principal fine x1 time x1","Failure to yield to an emergency vehicle focuses on not safely yielding after an authorized emergency warning signal.","The emergency vehicle should use lights, siren, horn, or other authorized warning equipment sufficient to alert a reasonable driver. | Drivers should safely move aside, slow, stop, or otherwise clear the path when conditions permit. | Reports should document the emergency signal, driver location, traffic conditions, available opportunity to yield, driver response, and any delay or hazard created.","True"
"offenses-involving-the-operation-of-a-vehicle","Offenses Involving the Operation of a Vehicle","emergency-and-traffic-control-compliance","EF-PC-09-003","EF-PC-09-003-B","Emergency and Traffic Control Compliance","Failure to yield to emergency vehicles or obey traffic control devices.","failure-to-obey-traffic-control-device","Failure to Obey Traffic Control Device","infraction","commercial;economic;infraction;licensing-status;sale-transfer;traffic;vehicle","12.2","150","0","citation-discretion","principal fine x1 time x1","Failure to obey a traffic control device covers noncompliance with lawful signs, signals, markings, and directed traffic controls.","The traffic control device or officer direction should be visible, applicable, and lawful for the driver's movement. | This offense is for ordinary traffic-control violations unless the conduct is dangerous enough to fit negligent or reckless driving. | Reports should document the device or direction, location, driver action, visibility, traffic conditions, and any safety risk or collision.","True"
"offenses-involving-the-operation-of-a-vehicle","Offenses Involving the Operation of a Vehicle","vehicle-roadworthiness-and-equipment","EF-PC-09-004","EF-PC-09-004-A","Vehicle Roadworthiness and Equipment","Operation of vehicles that are not roadworthy, improperly equipped, unlawfully modified, or noncompliant with commercial inspection requirements.","unroadworthy-vehicle","Unroadworthy Vehicle","infraction","infraction;licensing-status;property-damage;traffic;vehicle","21.2","450","0","citation-discretion","principal fine x1 time x1","Unroadworthy vehicle focuses on public-road operation of vehicles that are not lawful or safe for road use.","The vehicle should be operated on a public roadway and be unapproved, unsafe, or missing required equipment for lawful road use. | Examples include off-road vehicles, tracked vehicles, race-only vehicles, golf carts, or damage that materially affects safe operation. | Reports should document roadway location, vehicle type, missing equipment or damage, registration or road-use status, photos, and any safety risk observed.","True"
"offenses-involving-the-operation-of-a-vehicle","Offenses Involving the Operation of a Vehicle","vehicle-roadworthiness-and-equipment","EF-PC-09-004","EF-PC-09-004-B","Vehicle Roadworthiness and Equipment","Operation of vehicles that are not roadworthy, improperly equipped, unlawfully modified, or noncompliant with commercial inspection requirements.","driving-without-headlights-or-signals","Driving without Headlights or Signals","infraction","infraction;licensing-status;traffic;vehicle","10","100","0","citation-discretion","principal fine x1 time x1","Driving without headlights or signals focuses on failure to use required vehicle lighting or signaling equipment when conditions require it.","The lighting or signal requirement may arise from darkness, low visibility, inclement weather, turning, stopping, lane changes, or hazard conditions. | Equipment failure may still support the charge when the vehicle is operated despite the defect, but officer discretion may apply for minor or newly discovered issues. | Reports should document conditions, missing or unused equipment, driver maneuver, visibility, officer observations, and any warning or citation discretion.","True"
"offenses-involving-the-operation-of-a-vehicle","Offenses Involving the Operation of a Vehicle","vehicle-roadworthiness-and-equipment","EF-PC-09-004","EF-PC-09-004-C","Vehicle Roadworthiness and Equipment","Operation of vehicles that are not roadworthy, improperly equipped, unlawfully modified, or noncompliant with commercial inspection requirements.","illegal-vehicle-modifications","Illegal Vehicle Modifications","infraction","infraction;licensing-status;traffic;vehicle","25.5","650","0","citation-discretion","principal fine x1 time x1","Illegal vehicle modifications focuses on public-road use of vehicles with upgrades restricted to off-road, track, or non-street use.","The vehicle should be on a public street or roadway and have a modification prohibited for street use. | Covered modifications include Tier 4 or 5 engines, Tier 3 or 4 transmissions, NOS, nitrous systems, or comparable performance upgrades. | Reports should document the vehicle, public-road location, observed or inspected modifications, owner or driver connection, photos, and any safety or enforcement basis.","True"
"offenses-involving-the-operation-of-a-vehicle","Offenses Involving the Operation of a Vehicle","vehicle-roadworthiness-and-equipment","EF-PC-09-004","EF-PC-09-004-D","Vehicle Roadworthiness and Equipment","Operation of vehicles that are not roadworthy, improperly equipped, unlawfully modified, or noncompliant with commercial inspection requirements.","commercial-vehicle-violation","Commercial Vehicle Violation","infraction","commercial;economic;infraction;licensing-status;traffic;vehicle","31.6","1000","0","citation-discretion","principal fine x1 time x1","Commercial vehicle violation focuses on commercial vehicles that fail inspection or violate commercial operation requirements.","The vehicle should be used as a commercial vehicle or subject to commercial inspection requirements. | The violation may be based on failed inspection, unsafe condition, missing required documents, overweight load, or other commercial compliance defect. | Reports should document vehicle and business identifiers, driver or owner role, inspection results, specific defect, paperwork, load facts, and any out-of-service order.","True"
"offenses-involving-the-operation-of-a-vehicle","Offenses Involving the Operation of a Vehicle","vehicle-roadworthiness-and-equipment","EF-PC-09-004","EF-PC-09-004-E","Vehicle Roadworthiness and Equipment","Operation of vehicles that are not roadworthy, improperly equipped, unlawfully modified, or noncompliant with commercial inspection requirements.","operating-boat-without-required-safety-equipment","Operating Boat Without Required Safety Equipment","infraction","infraction;licensing-status;public-safety;traffic;vehicle","17.3","300","0","citation-discretion","principal fine x1 time x1","Operating boat without required safety equipment focuses on required safety gear for occupied watercraft.","The vessel should be operated, launched, underway, or otherwise used on the water while one or more occupants are aboard. | Required equipment includes one wearable life jacket for each occupant, one throwable life preserver ring, and a marine emergency kit. | The required equipment should be onboard, accessible, and usable in an emergency; missing, locked-away, inaccessible, or unusable equipment may support the charge. | Reports should document the vessel, operator, occupant count, missing or unusable equipment, location, photos or inspection notes, and any warning or citation discretion.","True"
"offenses-involving-the-operation-of-a-vehicle","Offenses Involving the Operation of a Vehicle","unsafe-vehicle-operation","EF-PC-09-005","EF-PC-09-005-A","Unsafe Vehicle Operation","Unsafe, negligent, reckless, competitive, or disruptive operation of motor vehicles.","negligent-driving","Negligent Driving","infraction","infraction;traffic;vehicle","22.4","500","0","citation-discretion","principal fine x1 time x1","Negligent driving focuses on unsafe driving caused by lack of reasonable care rather than intentional or highly reckless conduct.","Examples include distracted driving, unsafe lane movement, failure to slow or move over for stationary emergency or service vehicles, or other careless operation. | This infraction should be distinguished from reckless driving when the conduct shows conscious disregard for safety. | Reports should document driving behavior, traffic and pedestrian conditions, risk created, witnesses, road conditions, and any warning or citation discretion.","True"
"offenses-involving-the-operation-of-a-vehicle","Offenses Involving the Operation of a Vehicle","unsafe-vehicle-operation","EF-PC-09-005","EF-PC-09-005-B","Unsafe Vehicle Operation","Unsafe, negligent, reckless, competitive, or disruptive operation of motor vehicles.","reckless-driving","Reckless Driving","misdemeanor","misdemeanor;traffic;vehicle","126.9","725","10","public-servant-victim;cooperation;minor-injury;multiple-victims;medical-aid-rendered;prior-conviction;voluntary-surrender;first-offense","principal fine x1 time x1","Reckless driving is unsafe operation elevated by conscious disregard for safety.","Recklessness requires more than ordinary negligence and should involve dangerous conduct that the driver knew or should have known created a serious risk. | Examples include brake checking, high-risk speed changes, wrong-way travel, repeated unsafe lane changes, near collisions, or disregard for pedestrians and traffic controls. | Reports should document the specific maneuvers, speeds, traffic and pedestrian conditions, near misses or collisions, witness observations, and why the conduct was reckless.","True"
"offenses-involving-the-operation-of-a-vehicle","Offenses Involving the Operation of a Vehicle","unsafe-vehicle-operation","EF-PC-09-005","EF-PC-09-005-C","Unsafe Vehicle Operation","Unsafe, negligent, reckless, competitive, or disruptive operation of motor vehicles.","motor-vehicle-contest","Motor Vehicle Contest","misdemeanor","licensing-status;misdemeanor;traffic;vehicle","131.6","1000","10","cooperation;organized-activity;prior-conviction;voluntary-surrender;first-offense","principal fine x1 time x1","Motor vehicle contest focuses on unauthorized racing or competitive driving on public roadways.","The contest may be shown by side-by-side acceleration, coordinated start points, timing, spectators, callouts, wagers, or communications arranging a race. | A completed race is not required if the suspect attempts, organizes, or begins a public-road contest. | Reports should document participants, vehicles, route, start or finish point, speeds, spectators, communications, and any safety risks or road closures.","True"
"offenses-involving-the-operation-of-a-vehicle","Offenses Involving the Operation of a Vehicle","unsafe-vehicle-operation","EF-PC-09-005","EF-PC-09-005-D","Unsafe Vehicle Operation","Unsafe, negligent, reckless, competitive, or disruptive operation of motor vehicles.","public-disturbance-by-motor-vehicle","Public Disturbance by Motor Vehicle","infraction","infraction;traffic;vehicle","18.7","350","0","citation-discretion","principal fine x1 time x1","Public disturbance by motor vehicle focuses on vehicle-related noise, smoke, or conduct that unreasonably disrupts public peace.","The conduct should be more than momentary ordinary vehicle noise and should unreasonably disturb nearby people or public spaces. | Examples include excessive burnouts, repeated revving, loud music, horn misuse, smoke, or similar disruptive vehicle conduct. | Reports should document location, duration, conduct, noise or smoke level, witnesses or complaints, warnings given, and any citation discretion.","True"
"offenses-involving-the-operation-of-a-vehicle","Offenses Involving the Operation of a Vehicle","speeding","EF-PC-09-006","EF-PC-09-006-A","Speeding","Vehicle operation above the posted speed limit, with elevated treatment for excessive speed.","speeding-1-10","Speeding 1-10","infraction","infraction;traffic;vehicle","10","100","0","citation-discretion","principal fine x1 time x1","Speeding 1-10 covers the lowest speed tier above the posted limit.","The measured speed should exceed the posted speed limit by no more than 10 mph. | Speed should be based on radar, pacing, aircraft observation, reliable speed display, or other reasonable measurement. | Reports should document posted limit, measured speed, method used, location, traffic and weather conditions, and any citation discretion.","True"
"offenses-involving-the-operation-of-a-vehicle","Offenses Involving the Operation of a Vehicle","speeding","EF-PC-09-006","EF-PC-09-006-B","Speeding","Vehicle operation above the posted speed limit, with elevated treatment for excessive speed.","speeding-11-25","Speeding 11-25","infraction","infraction;traffic;vehicle","22.4","500","0","citation-discretion","principal fine x1 time x1","Speeding 11-25 covers moderate speeding above the posted limit.","The measured speed should be at least 11 mph and no more than 25 mph over the posted speed limit. | Speed should be based on radar, pacing, aircraft observation, reliable speed display, or other reasonable measurement. | Reports should document posted limit, measured speed, method used, location, traffic and weather conditions, and any citation discretion.","True"
"offenses-involving-the-operation-of-a-vehicle","Offenses Involving the Operation of a Vehicle","speeding","EF-PC-09-006","EF-PC-09-006-C","Speeding","Vehicle operation above the posted speed limit, with elevated treatment for excessive speed.","speeding-26-39","Speeding 26-39","infraction","infraction;traffic;vehicle","26.5","700","0","citation-discretion","principal fine x1 time x1","Speeding 26-39 covers high-speed operation below the reckless-speeding tier.","The measured speed should be at least 26 mph and no more than 39 mph over the posted speed limit. | Speed should be based on radar, pacing, aircraft observation, reliable speed display, or other reasonable measurement. | Reports should document posted limit, measured speed, method used, location, traffic and weather conditions, and any safety risk observed.","True"
"offenses-involving-the-operation-of-a-vehicle","Offenses Involving the Operation of a Vehicle","speeding","EF-PC-09-006","EF-PC-09-006-D","Speeding","Vehicle operation above the posted speed limit, with elevated treatment for excessive speed.","reckless-speeding-40","Reckless Speeding (40+)","misdemeanor","misdemeanor;traffic;vehicle","33.2","1100","0","cooperation;prior-conviction;voluntary-surrender;first-offense","principal fine x1 time x1","Reckless speeding is the highest speeding tier and is based on extreme speed over the posted limit.","The measured speed should be at least 40 mph over the posted speed limit. | This degree is based on speed alone, but separate reckless driving may apply when the facts include additional dangerous operation. | Reports should document posted limit, measured speed, method used, location, traffic and weather conditions, and any collision, near miss, or public-safety risk.","True"
"offenses-involving-the-operation-of-a-vehicle","Offenses Involving the Operation of a Vehicle","operator-licensing-and-presentation","EF-PC-09-007","EF-PC-09-007-A","Operator Licensing and Presentation","Operation of vehicles or aircraft without proper licensing, or failure to present required driver licensing on request.","unlicensed-operation-of-vehicle","Unlicensed Operation of Vehicle","infraction","infraction;licensing-status;traffic;vehicle","18.7","350","0","citation-discretion","principal fine x1 time x1","Unlicensed operation of vehicle focuses on driving without the required license class or valid driving privilege.","The vehicle should be operated on a public roadway and require a license class the driver does not hold or that is suspended, revoked, or invalid. | This offense is distinct from failing to present a license when the driver is licensed but cannot or will not display it. | Reports should document vehicle class, roadway location, driver identity, license check results, suspension or revocation status, and any citation discretion.","True"
"offenses-involving-the-operation-of-a-vehicle","Offenses Involving the Operation of a Vehicle","operator-licensing-and-presentation","EF-PC-09-007","EF-PC-09-007-B","Operator Licensing and Presentation","Operation of vehicles or aircraft without proper licensing, or failure to present required driver licensing on request.","failing-to-present-a-driver-s-license","Failing to Present a Driver's License","infraction","infraction;licensing-status;traffic;vehicle","14.1","200","0","citation-discretion","principal fine x1 time x1","Failing to present a driver's license focuses on not displaying proof of driving privilege upon lawful request.","The person should be operating a motor vehicle and receive a lawful officer request to present a driver's license. | If the person has no valid license for the vehicle class, unlicensed operation may better fit or may also apply depending on policy. | Reports should document the stop basis, request made, response, license check results, identification provided, and any citation discretion.","True"
"offenses-involving-the-operation-of-a-vehicle","Offenses Involving the Operation of a Vehicle","operator-licensing-and-presentation","EF-PC-09-007","EF-PC-09-007-C","Operator Licensing and Presentation","Operation of vehicles or aircraft without proper licensing, or failure to present required driver licensing on request.","piloting-without-proper-licensing","Piloting without Proper Licensing","felony","felony;identity-document;licensing-status;traffic;vehicle","238.7","1500","20","cooperation;prior-conviction;voluntary-surrender;first-offense","principal fine x1 time x1","Piloting without proper licensing focuses on aircraft operation without required aviation credentials or authorization.","The person should operate, taxi, take off, land, or attempt to operate an aircraft requiring a license, rating, or authorization they do not hold. | Emergency operation or instruction under authorized supervision may mitigate or defeat the charge depending on the facts. | Reports should document aircraft type, operation performed, pilot identity, license or rating check, flight plan or authorization, air-control communications, and safety risks.","True"
"offenses-involving-the-operation-of-a-vehicle","Offenses Involving the Operation of a Vehicle","traffic-movement-and-parking-violations","EF-PC-09-008","EF-PC-09-008-A","Traffic Movement and Parking Violations","Improper vehicle movement, lane use, turning, passing, and parking violations.","illegal-u-turn","Illegal U-Turn","infraction","commercial;economic;infraction;licensing-status;sale-transfer;traffic;vehicle","10","100","0","citation-discretion","principal fine x1 time x1","Illegal U-turn focuses on turning around where roadway controls or conditions prohibit it.","The U-turn should occur where signs, lane markings, median design, traffic controls, or safety conditions prohibit the maneuver. | Officer discretion may apply where markings are unclear and the turn creates no traffic hazard. | Reports should document location, signs or markings, traffic conditions, maneuver observed, hazard created, and any citation discretion.","True"
"offenses-involving-the-operation-of-a-vehicle","Offenses Involving the Operation of a Vehicle","traffic-movement-and-parking-violations","EF-PC-09-008","EF-PC-09-008-B","Traffic Movement and Parking Violations","Improper vehicle movement, lane use, turning, passing, and parking violations.","illegal-passing","Illegal Passing","infraction","commercial;economic;infraction;sale-transfer;traffic;vehicle","10","100","0","citation-discretion","principal fine x1 time x1","Illegal passing focuses on passing another vehicle where the maneuver is prohibited or unsafe.","The passing maneuver may be unlawful because of lane markings, signs, oncoming traffic, intersections, visibility, shoulders, or other roadway conditions. | Unsafe passing that creates a serious danger may also support negligent or reckless driving depending on the facts. | Reports should document the passing location, markings or signs, traffic conditions, vehicles involved, hazard created, and any witness or video evidence.","True"
